,ws,wd_sin,wd_cos,wp1,index_forecasted_weather
2010-02-08 09:00:00,2.98,0.5500435393272451,-0.835135979852597,0.471,4
2010-02-08 10:00:00,2.92,0.5671252069342252,-0.8236315921938717,0.421,4
2010-02-08 11:00:00,3.15,0.5600607628161104,-0.8284515326522346,0.511,4
2010-02-08 12:00:00,3.81,0.5397996324277343,-0.8417935357502354,0.476,4
2010-02-08 13:00:00,4.93,0.5239859059700791,-0.8517269341430477,0.441,4
2010-02-08 14:00:00,6.13,0.5281419555099545,-0.8491560956797762,0.346,4
2010-02-08 15:00:00,6.96,0.5586139898352946,-0.8294277607846829,0.396,4
2010-02-08 16:00:00,7.1,0.6192310035409532,-0.7852088666422864,0.381,4
2010-02-08 17:00:00,6.72,0.6905037716770932,-0.7233287919747898,0.416,4
2010-02-08 18:00:00,6.0,0.7462897661545728,-0.66562120228622,0.391,4
2010-02-08 19:00:00,5.08,0.7608591805274462,-0.6489170265967007,0.316,4
2010-02-08 20:00:00,4.21,0.7362152130507208,-0.6767474861960565,0.291,4
2010-02-08 21:00:00,3.67,0.6910085821242757,-0.7228465531705869,0.316,4
2010-02-08 22:00:00,3.63,0.6704266189587992,-0.7419758409756163,0.286,4
2010-02-08 23:00:00,3.79,0.6735287093730676,-0.7391610634024561,0.241,4
2010-02-09 00:00:00,3.75,0.6746889494463301,-0.7381021755116343,0.221,4
2010-02-09 01:00:00,3.28,0.6497134405131866,-0.7601792191427742,0.195,4
2010-02-09 02:00:00,2.69,0.5698533494719239,-0.8217464086295901,0.115,4
2010-02-09 03:00:00,2.48,0.4173913227731243,-0.9087268476685949,0.04,4
2010-02-09 04:00:00,2.96,0.2860228676774621,-0.9582227920298917,0.02,4
2010-02-09 05:00:00,3.77,0.21490578536529054,-0.9766347850739946,0.005,4
2010-02-09 06:00:00,4.45,0.1529858362840384,-0.9882283814465528,0.03,4
2010-02-09 07:00:00,4.68,0.06122274599026178,-0.9981241282392745,0.045,4
2010-02-09 08:00:00,4.5,-0.055995764929279934,-0.9984310062843526,0.01,4
2010-02-09 09:00:00,3.98,-0.18618108476844802,-0.9825154470411364,0.0,4
2010-02-09 10:00:00,3.22,-0.3224309117857908,-0.9465929997232092,0.0,4
2010-02-09 11:00:00,2.44,-0.4890780123379563,-0.8722400460008437,0.0,4
2010-02-09 12:00:00,1.95,-0.6731415932371264,-0.7395136208713016,0.0,4
2010-02-08 01:00:00,3.56,0.7181262977631888,-0.6959127965923143,0.376,1
2010-02-08 02:00:00,3.88,0.690630005849423,-0.7232082653153419,0.351,1
2010-02-08 03:00:00,4.08,0.634325823860323,-0.773065811677067,0.361,1
2010-02-08 04:00:00,4.19,0.5609280079861778,-0.8278645842507447,0.471,1
2010-02-08 05:00:00,4.22,0.4915118559151871,-0.8708708833660753,0.451,1
2010-02-08 06:00:00,4.13,0.45227905439007043,-0.8918764807752382,0.331,1
2010-02-08 07:00:00,3.91,0.4639146089791969,-0.8858799216460879,0.276,1
2010-02-08 08:00:00,3.61,0.5081397698590606,-0.8612746218759617,0.316,1
2010-02-08 09:00:00,3.32,0.54989777222484,-0.8352319678401671,0.471,1
2010-02-08 10:00:00,3.13,0.5539729030603573,-0.832534697580155,0.421,1
2010-02-08 11:00:00,3.16,0.5260655011766486,-0.8504440536988671,0.511,1
2010-02-08 12:00:00,3.6,0.4954586684324074,-0.8686315144381913,0.476,1
2010-02-08 13:00:00,4.49,0.4890780123379561,-0.8722400460008437,0.441,1
2010-02-08 14:00:00,5.53,0.5093418403793238,-0.8605642855934723,0.346,1
2010-02-08 15:00:00,6.38,0.5538275899075065,-0.8326313714106879,0.396,1
2010-02-08 16:00:00,6.74,0.6215580360486677,-0.7833681176964781,0.381,1
2010-02-08 17:00:00,6.68,0.6937790128883842,-0.7201879485770497,0.416,1
2010-02-08 18:00:00,6.25,0.7504572288740081,-0.6609190174527774,0.391,1
2010-02-08 19:00:00,5.48,0.7769262398575176,-0.6295916278198582,0.316,1
2010-02-08 20:00:00,4.62,0.7728443431005659,-0.6345956360844713,0.291,1
2010-02-08 21:00:00,4.0,0.7333740093060276,-0.6798253911662925,0.316,1
2010-02-08 22:00:00,3.85,0.666272209433476,-0.7457086179846887,0.286,1
2010-02-08 23:00:00,3.92,0.6030687739024164,-0.7976891963314008,0.241,1
2010-02-09 00:00:00,3.8,0.5625163591591812,-0.8267861547451669,0.221,1
2010-02-09 01:00:00,3.23,0.5443462505846606,-0.8388606317347489,0.195,1
2010-02-09 02:00:00,2.58,0.5253231485179107,-0.8509028085693625,0.115,1
2010-02-09 03:00:00,2.38,0.470395925757409,-0.8824554793477289,0.04,1
2010-02-09 04:00:00,2.99,0.390409787881631,-0.9206411882629518,0.02,1
2010-02-09 05:00:00,3.96,0.3283721273696883,-0.9445484349501116,0.005,1
2010-02-09 06:00:00,4.68,0.2687517129400103,-0.9632094874905511,0.03,1
2010-02-09 07:00:00,4.68,0.1818922936862267,-0.9833184598580276,0.045,1
2010-02-09 08:00:00,4.15,0.05738978256609918,-0.9983518482263735,0.01,1
2010-02-09 09:00:00,3.4,-0.10157720162757504,-0.99482765950164,0.0,1
2010-02-09 10:00:00,2.65,-0.2724481816137466,-0.9621704570061185,0.0,1
2010-02-09 11:00:00,2.06,-0.46530557300226283,-0.885150113671707,0.0,1
2010-02-09 12:00:00,1.81,-0.6536848052989288,-0.7567669227188129,0.0,1
2010-02-09 13:00:00,1.98,-0.7557391838264474,-0.6548727250613933,0.0,1
2010-02-09 14:00:00,2.33,-0.7900480278805351,-0.613044952382839,0.0,1
2010-02-09 15:00:00,2.66,-0.8116759404067062,-0.5841080103584345,0.0,1
2010-02-09 16:00:00,2.81,-0.8486025612164793,-0.5290308999452031,0.0,1
2010-02-09 17:00:00,2.88,-0.8967182990174389,-0.4426017309130986,0.0,1
2010-02-09 18:00:00,3.03,-0.9415881558950301,-0.3367666026763884,0.0,1
2010-02-09 19:00:00,3.33,-0.9704222632724967,-0.2414138168065055,0.0,1
2010-02-09 20:00:00,3.67,-0.983571470813386,-0.18051914525055954,0.005,1
2010-02-09 21:00:00,3.87,-0.9873861879217575,-0.1583304010647981,0.065,1
2010-02-09 22:00:00,3.83,-0.984868307661866,-0.17330440433887495,0.15,1
2010-02-09 23:00:00,3.72,-0.9782201160113358,-0.20757024023392348,0.17,1
2010-02-10 00:00:00,3.74,-0.9720430214433043,-0.2348028203905816,0.13,1
2010-02-08 13:00:00,5.87,0.5207116546699956,-0.8537326119405508,0.441,2
2010-02-08 14:00:00,6.23,0.5630934276548827,-0.8263932427917567,0.346,2
2010-02-08 15:00:00,6.4,0.6261956650853963,-0.7796659470749369,0.396,2
2010-02-08 16:00:00,6.43,0.695411280309673,-0.7186119615049984,0.381,2
2010-02-08 17:00:00,6.29,0.7536781144482306,-0.6572437141591845,0.416,2
2010-02-08 18:00:00,5.9,0.7882256119904401,-0.6153863701791715,0.391,2
2010-02-08 19:00:00,5.21,0.7897269300106736,-0.6134585365091243,0.316,2
2010-02-08 20:00:00,4.44,0.7614251776762069,-0.6482528046994913,0.291,2
2010-02-08 21:00:00,3.89,0.7158146192652638,-0.6982903628478095,0.316,2
2010-02-08 22:00:00,3.76,0.6848015222723718,-0.7287296309972872,0.286,2
2010-02-08 23:00:00,3.78,0.6666625702038125,-0.745359656467431,0.241,2
2010-02-09 00:00:00,3.64,0.6344607396357869,-0.7729550891615956,0.221,2
2010-02-09 01:00:00,3.17,0.5525190128883085,-0.8335002941792697,0.195,2
2010-02-09 02:00:00,2.73,0.43397359337785757,-0.90092559085127,0.115,2
2010-02-09 03:00:00,2.7,0.3979486313076104,-0.9174076993574882,0.04,2
2010-02-09 04:00:00,3.31,0.5123426672359283,-0.8587811079253985,0.02,2
2010-02-09 05:00:00,4.26,0.5955240576172168,-0.8033374737923819,0.005,2
2010-02-09 06:00:00,4.95,0.5845329227993331,-0.8113699909188588,0.03,2
2010-02-09 07:00:00,4.99,0.4563215909004758,-0.8898149277675997,0.045,2
2010-02-09 08:00:00,4.68,0.22801101305796498,-0.973658553048388,0.01,2
2010-02-09 09:00:00,4.25,-0.033155178388526316,-0.9994502159417572,0.0,2
2010-02-09 10:00:00,3.57,-0.24716813411004077,-0.968972607187923,0.0,2
2010-02-09 11:00:00,2.74,-0.4452603955538396,-0.895401128071234,0.0,2
2010-02-09 12:00:00,2.04,-0.6557955456850311,-0.7549385420414514,0.0,2
2010-02-09 13:00:00,1.71,-0.8184506773070064,-0.5745767910520774,0.0,2
2010-02-09 14:00:00,1.65,-0.8872524825861735,-0.4612841121745599,0.0,2
2010-02-09 15:00:00,1.73,-0.8933713883278377,-0.44931899861589625,0.0,2
2010-02-09 16:00:00,1.92,-0.8723253929315786,-0.48892577028294076,0.0,2
2010-02-09 17:00:00,2.21,-0.8555450335836206,-0.5177283993663101,0.0,2
2010-02-09 18:00:00,2.58,-0.8657634856957135,-0.5004533812814217,0.0,2
2010-02-09 19:00:00,3.02,-0.900698239322588,-0.43444525740441686,0.0,2
2010-02-09 20:00:00,3.43,-0.9322606716216886,-0.3617872857736684,0.005,2
2010-02-09 21:00:00,3.66,-0.9499720515246526,-0.3123349185122325,0.065,2
2010-02-09 22:00:00,3.62,-0.9549163737390995,-0.29687492175151525,0.15,2
2010-02-09 23:00:00,3.46,-0.955226736781905,-0.29587477306623017,0.17,2
2010-02-10 00:00:00,3.4,-0.9590177813091918,-0.28334589309322117,0.13,2
2010-02-10 01:00:00,3.63,-0.9696590518087175,-0.24446129191636654,0.206,2
2010-02-10 02:00:00,4.07,-0.9787959465388842,-0.20483772855372517,0.271,2
2010-02-10 03:00:00,4.6,-0.982254531558802,-0.1875527531981294,0.361,2
2010-02-10 04:00:00,5.1,-0.979959485964331,-0.19919690225634568,0.466,2
2010-02-10 05:00:00,5.52,-0.97305828562062,-0.23055926089632553,0.556,2
2010-02-10 06:00:00,5.83,-0.9617891098046346,-0.2737913589966062,0.561,2
2010-02-10 07:00:00,6.02,-0.9455185755993168,-0.32556815445715664,0.561,2
2010-02-10 08:00:00,6.11,-0.9225380894562466,-0.3859060423243182,0.526,2
2010-02-10 09:00:00,6.18,-0.8909272743280324,-0.4541460027991251,0.491,2
2010-02-10 10:00:00,6.27,-0.8495246013573052,-0.5275490040638041,0.386,2
2010-02-10 11:00:00,6.36,-0.7988455344602089,-0.6015362101095687,0.246,2
2010-02-10 12:00:00,6.44,-0.7398659755982936,-0.6727542925555996,0.236,2
2010-02-09 01:00:00,3.63,0.8131007610470277,-0.5821229701572893,0.195,3
2010-02-09 02:00:00,4.34,0.8099392868259987,-0.5865137267411502,0.115,3
2010-02-09 03:00:00,4.78,0.7288491403103564,-0.6846743245287167,0.04,3
2010-02-09 04:00:00,5.09,0.5896193390821545,-0.8076812706633251,0.02,3
2010-02-09 05:00:00,5.35,0.4226182617406995,-0.9063077870366499,0.005,3
2010-02-09 06:00:00,5.44,0.26589263408351527,-0.9640026489279632,0.03,3
2010-02-09 07:00:00,5.17,0.13830887616271886,-0.9903891431021473,0.045,3
2010-02-09 08:00:00,4.6,0.025653525392134915,-0.9996708941621513,0.01,3
2010-02-09 09:00:00,3.88,-0.08315606944478306,-0.9965365362667313,0.0,3
2010-02-09 10:00:00,3.16,-0.19252196652590725,-0.9812926639922452,0.0,3
2010-02-09 11:00:00,2.57,-0.3184630152194611,-0.9479352867877265,0.0,3
2010-02-09 12:00:00,2.29,-0.4637599867000582,-0.8859608765267019,0.0,3
2010-02-09 13:00:00,2.4,-0.5850992234179335,-0.8109617122625032,0.0,3
2010-02-09 14:00:00,2.65,-0.660263868399646,-0.7510337036950705,0.0,3
2010-02-09 15:00:00,2.75,-0.7181262977631889,-0.6959127965923142,0.0,3
2010-02-09 16:00:00,2.53,-0.7922896433551906,-0.6101451639012678,0.0,3
2010-02-09 17:00:00,2.25,-0.8847437209692484,-0.46607783492190313,0.0,3
2010-02-09 18:00:00,2.24,-0.9529264373707342,-0.3032015912885686,0.0,3
2010-02-09 19:00:00,2.63,-0.9724920188084112,-0.23293620017923553,0.0,3
2010-02-09 20:00:00,3.17,-0.972451348960315,-0.2331059285073283,0.005,3
2010-02-09 21:00:00,3.55,-0.9695309192626733,-0.24496897067521783,0.065,3
2010-02-09 22:00:00,3.56,-0.9702112204916983,-0.2422605779568959,0.15,3
2010-02-09 23:00:00,3.38,-0.9742521471294535,-0.22546120245765044,0.17,3
2010-02-10 00:00:00,3.31,-0.9797153897424851,-0.20039399966498642,0.13,3
2010-02-10 01:00:00,3.54,-0.9836029623670509,-0.1803474768960235,0.206,3
2010-02-10 02:00:00,4.01,-0.9843497687844239,-0.1762258003075915,0.271,3
2010-02-10 03:00:00,4.55,-0.9818595679537718,-0.18960956942526005,0.361,3
2010-02-10 04:00:00,5.05,-0.9758024086333086,-0.21865420029222749,0.466,3
2010-02-10 05:00:00,5.46,-0.9664657767216176,-0.25679544860818776,0.556,3
2010-02-10 06:00:00,5.78,-0.954083620325553,-0.2995403903090298,0.561,3
2010-02-10 07:00:00,5.97,-0.9386736918189145,-0.34480675789063303,0.561,3
2010-02-10 08:00:00,6.04,-0.9180316635425879,-0.39650708030655474,0.526,3
2010-02-10 09:00:00,5.97,-0.8882968183367946,-0.45926981452380217,0.491,3
2010-02-10 10:00:00,5.78,-0.8430161344245702,-0.5378882756668479,0.386,3
2010-02-10 11:00:00,5.6,-0.7756059232104224,-0.6312174362934759,0.246,3
2010-02-10 12:00:00,5.57,-0.6854371980094692,-0.7281317515291637,0.236,3
2010-02-10 13:00:00,5.77,-0.5845329227993329,-0.8113699909188589,0.241,3
2010-02-10 14:00:00,6.09,-0.4889257702829405,-0.8723253929315787,0.341,3
2010-02-10 15:00:00,6.39,-0.4051415867798627,-0.9142539552342637,0.401,3
2010-02-10 16:00:00,6.54,-0.3288666467385831,-0.9443763702374811,0.341,3
2010-02-10 17:00:00,6.58,-0.24632245198486993,-0.9691879330904618,0.356,3
2010-02-10 18:00:00,6.62,-0.1452196700772401,-0.9893994377513349,0.311,3
2010-02-10 19:00:00,6.74,-0.02425769695607759,-0.9997057387743591,0.426,3
2010-02-10 20:00:00,6.85,0.09341325707375064,-0.9956274219821757,0.596,3
2010-02-10 21:00:00,6.75,0.18943819971568113,-0.981892646111825,0.607,3
2010-02-10 22:00:00,6.29,0.2589876270196131,-0.965880639132367,0.662,3
2010-02-10 23:00:00,5.63,0.3076887681776504,-0.9514870582080033,0.727,3
2010-02-11 00:00:00,5.08,0.33166721614552247,-0.9433964478066892,0.752,3
2010-02-09 13:00:00,1.52,-0.6483856885889421,-0.7613120246213397,0.0,4
2010-02-09 14:00:00,1.61,-0.6991643740231714,-0.7149609626383714,0.0,4
2010-02-09 15:00:00,1.59,-0.7461735819730095,-0.6657514442835016,0.0,4
2010-02-09 16:00:00,1.53,-0.8021926698823054,-0.5970652563891978,0.0,4
2010-02-09 17:00:00,1.6,-0.8688908169083603,-0.49500378613938123,0.0,4
2010-02-09 18:00:00,1.96,-0.9222009716704517,-0.38671096163682095,0.0,4
2010-02-09 19:00:00,2.69,-0.9480463935971772,-0.31813210398729963,0.0,4
2010-02-09 20:00:00,3.55,-0.9582227920298918,-0.28602286767746177,0.005,4
2010-02-09 21:00:00,4.23,-0.9631156167651556,-0.26908792009875504,0.065,4
2010-02-09 22:00:00,4.49,-0.9668679575740331,-0.2552770115318216,0.15,4
2010-02-09 23:00:00,4.49,-0.9705905654113182,-0.24073627548530716,0.17,4
2010-02-10 00:00:00,4.45,-0.9742521471294535,-0.22546120245765044,0.13,4
2010-02-10 01:00:00,4.58,-0.9771569829482929,-0.21251877723012982,0.206,4
2010-02-10 02:00:00,4.87,-0.9784729807787513,-0.20637496429059754,0.271,4
2010-02-10 03:00:00,5.29,-0.9777466365253419,-0.2097892150788049,0.361,4
2010-02-10 04:00:00,5.78,-0.9746832058153598,-0.22359035824805332,0.466,4
2010-02-10 05:00:00,6.27,-0.9687565433705922,-0.24801362800592613,0.556,4
2010-02-10 06:00:00,6.66,-0.9586708933553157,-0.2845173425879709,0.561,4
2010-02-10 07:00:00,6.87,-0.942408220244728,-0.3344648657410285,0.561,4
2010-02-10 08:00:00,6.85,-0.9182391483130726,-0.3960263457211945,0.526,4
2010-02-10 09:00:00,6.57,-0.8831932865506028,-0.46900918817433074,0.491,4
2010-02-10 10:00:00,6.03,-0.8293302516185678,-0.5587587437797131,0.386,4
2010-02-10 11:00:00,5.53,-0.7439617679101662,-0.6682221845224685,0.246,4
2010-02-10 12:00:00,5.4,-0.6287776875005129,-0.7775851205504819,0.236,4
2010-02-10 13:00:00,5.82,-0.521456478553647,-0.8532778802795897,0.241,4
2010-02-10 14:00:00,6.48,-0.4438533540113719,-0.896099436520778,0.341,4
2010-02-10 15:00:00,6.97,-0.38300590383881533,-0.923745894510288,0.401,4
2010-02-10 16:00:00,7.05,-0.3159802379218649,-0.9487657715383927,0.341,4
2010-02-10 17:00:00,6.89,-0.22614130376735675,-0.9740945081101731,0.356,4
2010-02-10 18:00:00,6.75,-0.1043548848609017,-0.9945401238792068,0.311,4
2010-02-10 19:00:00,6.85,0.03664370870655634,-0.9993283937786562,0.426,4
2010-02-10 20:00:00,7.02,0.16022575350414556,-0.9870803958715971,0.596,4
2010-02-10 21:00:00,6.9,0.24649160343733614,-0.9691449269510165,0.607,4
2010-02-10 22:00:00,6.25,0.294707522925291,-0.9555875030216956,0.662,4
2010-02-10 23:00:00,5.32,0.3186284562866555,-0.9478796900685144,0.727,4
2010-02-11 00:00:00,4.51,0.3283721273696883,-0.9445484349501116,0.752,4
2010-02-11 01:00:00,4.12,0.3328195445229865,-0.9429905358928645,0.677,4
2010-02-11 02:00:00,4.03,0.334300379384261,-0.9424665810221279,0.556,4
2010-02-11 03:00:00,3.99,0.33528714459892944,-0.9421159857823752,0.561,4
2010-02-11 04:00:00,3.85,0.3395588645235939,-0.9405848061304454,0.607,4
2010-02-11 05:00:00,3.67,0.3551069624081372,-0.9348256763960144,0.556,4
2010-02-11 06:00:00,3.6,0.39073112848927377,-0.9205048534524404,0.396,4
2010-02-11 07:00:00,3.73,0.44479150360560277,-0.8956341431188669,0.431,4
2010-02-11 08:00:00,3.95,0.4978824102228075,-0.8672445477434424,0.516,4
2010-02-11 09:00:00,4.08,0.5397996324277343,-0.8417935357502354,0.546,4
2010-02-11 10:00:00,4.0,0.5710001680557428,-0.8209499424936416,0.566,4
2010-02-11 11:00:00,3.96,0.5965050748005215,-0.8026093045418949,0.536,4
2010-02-11 12:00:00,4.27,0.6153863701791713,-0.7882256119904402,0.456,4
2010-02-10 01:00:00,4.6,-0.9573194975320671,-0.2890317969444722,0.206,1
2010-02-10 02:00:00,4.82,-0.9634436508108798,-0.2679110518664794,0.271,1
2010-02-10 03:00:00,5.12,-0.9671347528418947,-0.25426436998810364,0.361,1
2010-02-10 04:00:00,5.45,-0.9680164090089575,-0.2508868906288305,0.466,1
2010-02-10 05:00:00,5.71,-0.9652449302137699,-0.26134694315529017,0.556,1
2010-02-10 06:00:00,5.85,-0.9568643065884563,-0.2905351936977562,0.561,1
2010-02-10 07:00:00,5.8,-0.9396926207859084,-0.34202014332566855,0.561,1
2010-02-10 08:00:00,5.55,-0.9117620435770883,-0.41071885261347774,0.526,1
2010-02-10 09:00:00,5.09,-0.8708708833660753,-0.49151185591518715,0.491,1
2010-02-10 10:00:00,4.46,-0.8096320779461129,-0.5869377295426316,0.386,1
2010-02-10 11:00:00,3.96,-0.709324729572274,-0.7048818539423614,0.246,1
2010-02-10 12:00:00,3.98,-0.5765749260789214,-0.81704427947149,0.236,1
2010-02-10 13:00:00,4.67,-0.47500998265914995,-0.8799804068126483,0.241,1
2010-02-10 14:00:00,5.65,-0.4186597375374282,-0.9081431738250813,0.341,1
2010-02-10 15:00:00,6.45,-0.3752537985153207,-0.9269221039007663,0.401,1
2010-02-10 16:00:00,6.78,-0.3163114003953939,-0.9486554158280576,0.341,1
2010-02-10 17:00:00,6.76,-0.23089890826091242,-0.972977745975682,0.356,1
2010-02-10 18:00:00,6.67,-0.11597734480896112,-0.9932518590423395,0.311,1
2010-02-10 19:00:00,6.71,0.016056339134799473,-0.9998710886777297,0.426,1
2010-02-10 20:00:00,6.79,0.13796315671501871,-0.9904373616686858,0.596,1
2010-02-10 21:00:00,6.69,0.2319176813831605,-0.9727354157538723,0.607,1
2010-02-10 22:00:00,6.25,0.29487429991797887,-0.9555360523014722,0.662,1
2010-02-10 23:00:00,5.58,0.334464865741028,-0.9424082202447281,0.727,1
2010-02-11 00:00:00,4.9,0.35233171977941524,-0.9358751835780664,0.752,1
2010-02-11 01:00:00,4.39,0.3452981989985346,-0.9384930227595559,0.677,1
2010-02-11 02:00:00,4.05,0.3181321039872996,-0.9480463935971774,0.556,1
2010-02-11 03:00:00,3.83,0.2841826859903374,-0.9587701502358724,0.561,1
2010-02-11 04:00:00,3.69,0.25999895266895034,-0.9656088983698571,0.607,1
2010-02-11 05:00:00,3.59,0.25713279315469656,-0.9663760793213293,0.556,1
2010-02-11 06:00:00,3.51,0.28501926246997605,-0.958521789017376,0.396,1
2010-02-11 07:00:00,3.45,0.34546199167105257,-0.9384327425610584,0.431,1
2010-02-11 08:00:00,3.39,0.4134222932168288,-0.9105394046779846,0.516,1
2010-02-11 09:00:00,3.29,0.4600448247591896,-0.8878956916284066,0.546,1
2010-02-11 10:00:00,3.12,0.46746701153708065,-0.8840105164106312,0.566,1
2010-02-11 11:00:00,3.07,0.458184212739893,-0.8888572591794053,0.536,1
2010-02-11 12:00:00,3.34,0.4683924886984537,-0.8835205014773958,0.456,1
2010-02-11 13:00:00,4.07,0.5106929826670318,-0.8597631519521238,0.431,1
2010-02-11 14:00:00,5.01,0.5571655152193885,-0.8304014623363288,0.466,1
2010-02-11 15:00:00,5.79,0.597904983057519,-0.8015669848708764,0.376,1
2010-02-11 16:00:00,6.12,0.6362128844847492,-0.7715135550433285,0.291,1
2010-02-11 17:00:00,6.02,0.672366807434668,-0.7402181274868321,0.291,1
2010-02-11 18:00:00,5.54,0.7040147244559682,-0.7101853756232854,0.351,1
2010-02-11 19:00:00,4.78,0.7290880923268124,-0.6844198664761636,0.361,1
2010-02-11 20:00:00,4.0,0.7549385420414514,-0.6557955456850312,0.366,1
2010-02-11 21:00:00,3.48,0.7898339866947666,-0.6133206938151128,0.416,1
2010-02-11 22:00:00,3.43,0.8287446662061635,-0.5596269098558742,0.406,1
2010-02-11 23:00:00,3.66,0.8541866934469894,-0.519966434241768,0.421,1
2010-02-12 00:00:00,3.88,0.8614519436413968,-0.5078390973492093,0.436,1
2010-02-10 13:00:00,4.64,-0.37185393866383737,-0.9282912518709799,0.241,2
2010-02-10 14:00:00,5.32,-0.3141581571900568,-0.9493706611597746,0.341,2
2010-02-10 15:00:00,5.78,-0.26185230837093576,-0.9651079569668941,0.401,2
2010-02-10 16:00:00,6.06,-0.20757024023392276,-0.978220116011336,0.341,2
2010-02-10 17:00:00,6.24,-0.14021003075696103,-0.9901217840625122,0.356,2
2010-02-10 18:00:00,6.41,-0.05111586135023683,-0.9986927298816305,0.311,2
2010-02-10 19:00:00,6.64,0.057738269599535035,-0.9983317545904524,0.426,2
2010-02-10 20:00:00,6.79,0.16005347303574438,-0.9871083455068123,0.596,2
2010-02-10 21:00:00,6.62,0.238194453239908,-0.9712174846272802,0.607,2
2010-02-10 22:00:00,5.96,0.2870261592258038,-0.9579227442336274,0.662,2
2010-02-10 23:00:00,5.04,0.31399245596740516,-0.9494254776419038,0.727,2
2010-02-11 00:00:00,4.24,0.31912472123221297,-0.9477127266732585,0.752,2
2010-02-11 01:00:00,3.86,0.30087224993264294,-0.9536644531597417,0.677,2
2010-02-11 02:00:00,3.8,0.2721123041732713,-0.9622655007416161,0.556,2
2010-02-11 03:00:00,3.87,0.25190045729246896,-0.9677531501451416,0.561,2
2010-02-11 04:00:00,3.88,0.25223825151528706,-0.9676651613406937,0.607,2
2010-02-11 05:00:00,3.84,0.2749662014376661,-0.9614538928450708,0.556,2
2010-02-11 06:00:00,3.75,0.32061299058567605,-0.9472102777460288,0.396,2
2010-02-11 07:00:00,3.64,0.3863890292171641,-0.9223359030746974,0.431,2
2010-02-11 08:00:00,3.51,0.45601095910162387,-0.8899741598379232,0.516,2
2010-02-11 09:00:00,3.36,0.5097923609455184,-0.8602974768773848,0.546,2
2010-02-11 10:00:00,3.19,0.5349423232047162,-0.8448885789524799,0.566,2
2010-02-11 11:00:00,3.15,0.5441998334946451,-0.8389556253011243,0.536,2
2010-02-11 12:00:00,3.47,0.5561505728779566,-0.8310815485182671,0.456,2
2010-02-11 13:00:00,4.27,0.5789966037794304,-0.8153299533390671,0.431,2
2010-02-11 14:00:00,5.26,0.6058495547231526,-0.7955792336667402,0.466,2
2010-02-11 15:00:00,6.07,0.6363475293115823,-0.7714025031972899,0.376,2
2010-02-11 16:00:00,6.43,0.6736577070565727,-0.7390434992091338,0.291,2
2010-02-11 17:00:00,6.35,0.7132504491541816,-0.7009092642998509,0.291,2
2010-02-11 18:00:00,5.92,0.7488400603670307,-0.6627507555555873,0.351,2
2010-02-11 19:00:00,5.26,0.7750547868235459,-0.6318940397107001,0.361,2
2010-02-11 20:00:00,4.53,0.7962132414957941,-0.6050160940559849,0.366,2
2010-02-11 21:00:00,3.95,0.8176476192171913,-0.5757190033240686,0.416,2
2010-02-11 22:00:00,3.67,0.8397146535714335,-0.5430279003673821,0.406,2
2010-02-11 23:00:00,3.58,0.8540051388850991,-0.520264569962094,0.421,2
2010-02-12 00:00:00,3.49,0.8539143225810449,-0.5204136140522797,0.436,2
2010-02-12 01:00:00,3.28,0.8354238674845224,-0.5496061877719385,0.451,2
2010-02-12 02:00:00,3.11,0.806857219718808,-0.5907464997675697,0.491,2
2010-02-12 03:00:00,3.2,0.7914369479653858,-0.6112508138196915,0.486,2
2010-02-12 04:00:00,3.66,0.8067541027155373,-0.5908873139200471,0.456,2
2010-02-12 05:00:00,4.31,0.831178602446014,-0.5560055133142934,0.366,2
2010-02-12 06:00:00,4.87,0.849432513747908,-0.5276972660417241,0.286,2
2010-02-12 07:00:00,5.11,0.8590492521865366,-0.5118929402890338,0.471,2
2010-02-12 08:00:00,5.12,0.861806272254755,-0.5072375667301892,0.411,2
2010-02-12 09:00:00,5.02,0.8579752627980914,-0.5136910048137363,0.271,2
2010-02-12 10:00:00,4.96,0.8468435656276209,-0.5318420586556665,0.17,2
2010-02-12 11:00:00,4.94,0.8301096173384491,-0.5576002360134127,0.12,2
2010-02-12 12:00:00,4.94,0.8104508081410239,-0.5858066981381839,0.15,2
2010-02-11 01:00:00,4.29,0.4072149185824405,-0.9133323656171921,0.677,3
2010-02-11 02:00:00,3.85,0.3656891447750542,-0.9307370463206509,0.556,3
2010-02-11 03:00:00,3.66,0.34808123986064937,-0.9374643729001508,0.561,3
2010-02-11 04:00:00,3.64,0.3551069624081372,-0.9348256763960144,0.607,3
2010-02-11 05:00:00,3.72,0.3796176333073102,-0.9251434767008611,0.556,3
2010-02-11 06:00:00,3.8,0.4134222932168288,-0.9105394046779846,0.396,3
2010-02-11 07:00:00,3.8,0.4510333194352681,-0.8925071118815824,0.431,3
2010-02-11 08:00:00,3.71,0.4864878750374496,-0.8736873281910107,0.516,3
2010-02-11 09:00:00,3.52,0.5144395337815066,-0.8575266561936521,0.546,3
2010-02-11 10:00:00,3.25,0.531102845815557,-0.847307362865812,0.566,3
2010-02-11 11:00:00,3.11,0.54390694958725,-0.8391455357628334,0.536,3
2010-02-11 12:00:00,3.34,0.560494462232512,-0.8281581719736195,0.456,3
2010-02-11 13:00:00,4.09,0.5821229701572895,-0.8131007610470276,0.431,3
2010-02-11 14:00:00,5.08,0.6064048261196981,-0.7951560770432046,0.466,3
