,hours,u,v,ws,wd_sin,wd_cos,month_sin,month_cos,hour_sin,hour_cos,wp1,index_forecasted_weather
2010-05-31 15:00:00,3,0.14499948129283916,1.2622686989112633,0.07559756677100649,0.2711554847612663,1.372654593016711,1.5929822301230214,-0.6253176813144441,-0.9999999999999996,-1.0000000000000002,0.045,2
2010-05-31 16:00:00,4,0.1745535602659929,1.2242692606831773,0.04853140647716079,0.31638909203292204,1.344941890993892,1.5929822301230214,-0.6253176813144441,-1.2247448713915887,-0.7071067811865479,0.055,2
2010-05-31 17:00:00,5,0.2500806509751633,1.1655428561488625,0.043097759717747965,0.405649415815923,1.2835264570016172,1.5929822301230214,-0.6253176813144441,-1.3660254037844386,-0.36602540378443954,0.1,2
2010-05-31 18:00:00,6,0.3879996861832136,1.1033619572301765,0.11320897256650327,0.530456592696179,1.1801375280959454,1.5929822301230214,-0.6253176813144441,-1.4142135623730951,-1.0596794152334023e-16,0.085,2
2010-05-31 19:00:00,7,0.5850268793375714,1.048090047080233,0.2914770299080937,0.6604748845863238,1.0441054124135614,1.5929822301230214,-0.6253176813144441,-1.366025403784439,0.3660254037844381,0.145,2
2010-05-31 20:00:00,8,0.7787702859393564,0.9720911706240611,0.46302559681313815,0.7629799428873058,0.9072403077923109,1.5929822301230214,-0.6253176813144441,-1.2247448713915896,0.7071067811865467,0.0,2
2010-05-31 21:00:00,9,0.8805676690691077,0.8442748784023173,0.5074030134210522,0.8388523528944583,0.7793226189856038,1.5929822301230214,-0.6253176813144441,-1.0000000000000002,0.9999999999999999,0.04,2
2010-05-31 22:00:00,10,0.834594657333091,0.6473686984931445,0.3222166990208561,0.9012172565036709,0.6451447958281092,1.5929822301230214,-0.6253176813144441,-0.7071067811865482,1.2247448713915887,0.105,2
2010-05-31 23:00:00,11,0.6835404759147502,0.42973555227774285,-0.017131267252707756,0.9532823584575773,0.4933141371319557,1.5929822301230214,-0.6253176813144441,-0.3660254037844398,1.3660254037844384,0.236,2
2010-06-01 00:00:00,12,0.4930808558655377,0.26046532744354156,-0.4103004254114713,0.9867121001898638,0.34688943208341094,1.0510100755710867,-1.1448626225446656,-1.297656324300289e-17,1.414213562373095,0.301,2
2010-06-01 01:00:00,1,0.7590675666239204,0.15683049591239792,0.03765724795105759,1.0058617389053104,0.18415245635058147,1.0510100755710867,-1.1448626225446656,0.36602540378443865,1.3660254037844388,0.246,3
2010-06-01 02:00:00,2,0.4044186189460767,-0.07462062784048955,-0.5843871347649451,0.9913295839397712,-0.12895227183861763,1.0510100755710867,-1.1448626225446656,0.7071067811865475,1.2247448713915892,0.165,3
2010-06-01 03:00:00,3,0.07932375024138669,-0.1471650099122901,-1.218148282793258,0.9257415462456868,-0.39031564105673594,1.0510100755710867,-1.1448626225446656,1.0,1.0000000000000002,0.095,3
2010-06-01 04:00:00,4,-0.18994674706956877,-0.11262006606857555,-1.9124375551142696,0.8394610693245327,-0.5882226608584119,1.0510100755710867,-1.1448626225446656,1.2247448713915892,0.7071067811865478,0.005,3
2010-06-01 05:00:00,5,-0.363987434355918,-0.04007568399677501,-2.55918657963496,0.7747079257045933,-0.6993264566978316,1.0510100755710867,-1.1448626225446656,1.3660254037844386,0.36602540378443904,0.01,3
2010-06-01 06:00:00,6,-0.40339287298678955,0.0013782486156824528,-2.811458217035343,0.8353015255382863,-0.5960721070472818,1.0510100755710867,-1.1448626225446656,1.4142135623730951,2.4041448097085706e-16,0.01,3
2010-06-01 07:00:00,7,-0.285176557094175,-0.04353017838114647,-2.291632897535518,0.8789523689712163,-0.5072613800139102,1.0510100755710867,-1.1448626225446656,1.3660254037844388,-0.36602540378443826,0.035,3
2010-06-01 08:00:00,8,-0.04217635220380056,-0.1471650099122901,-1.5003466192401693,0.8868748858914614,-0.4893619651917602,1.0510100755710867,-1.1448626225446656,1.2247448713915892,-0.707106781186547,0.005,3
2010-06-01 09:00:00,9,0.2730671568431717,-0.26807231336529097,-0.7404452013085621,0.8985567549403438,-0.46172279963172635,1.0510100755710867,-1.1448626225446656,1.0000000000000002,-0.9999999999999997,0.0,3
2010-06-01 10:00:00,10,0.6047295986530071,-0.37170714489643464,-0.1006660069010697,0.91377131434428,-0.4231416226335509,1.0510100755710867,-1.1448626225446656,0.707106781186548,-1.2247448713915885,0.0,3
2010-06-01 11:00:00,11,0.8871352421742531,-0.45806950450572104,0.3729965672355386,0.9209231718920501,-0.4038221303515353,1.0510100755710867,-1.1448626225446656,0.36602540378443904,-1.3660254037844384,0.0,3
2010-06-01 12:00:00,12,1.0480407832503118,-0.5409773697306359,0.6428996496065674,0.9148751659490861,-0.42021327010739407,1.0510100755710867,-1.1448626225446656,1.602146480040958e-16,-1.4142135623730947,0.0,3
2010-06-01 13:00:00,1,1.2023787512212254,-0.45806950450572104,0.8164080006694189,0.9479861621951142,-0.3216379156462437,1.0510100755710867,-1.1448626225446656,-0.3660254037844381,-1.3660254037844386,0.015,4
2010-06-01 14:00:00,2,1.2647706957201053,-0.6342487181086651,0.9707792097260438,0.9123827054859555,-0.42679886580241494,1.0510100755710867,-1.1448626225446656,-0.7071067811865472,-1.224744871391589,0.045,4
2010-06-01 15:00:00,3,1.2549193360623874,-0.7655195047147806,1.0241871724866236,0.8763667613044533,-0.5129675454497643,1.0510100755710867,-1.1448626225446656,-0.9999999999999996,-1.0000000000000002,0.065,4
2010-06-01 16:00:00,4,1.1958111781160798,-0.8656998418615528,1.0064446635392643,0.8394610693245327,-0.5882226608584119,1.0510100755710867,-1.1448626225446656,-1.2247448713915887,-0.7071067811865479,0.07,4
2010-06-01 17:00:00,5,1.1334192336172002,-0.9486077070864676,0.9841821632817837,0.8024696690376278,-0.6543732574896552,1.0510100755710867,-1.1448626225446656,-1.3660254037844386,-0.36602540378443954,0.09,4
2010-06-01 18:00:00,6,1.1268516605120547,-1.0384245610801255,1.0374550798136932,0.7704476466368312,-0.7059198188094965,1.0510100755710867,-1.1448626225446656,-1.4142135623730951,-1.0596794152334023e-16,0.095,4
2010-06-01 19:00:00,7,1.1925273915635073,-1.1455138869956405,1.181268431236633,0.7506951558525743,-0.7355316836913943,1.0510100755710867,-1.1448626225446656,-1.366025403784439,0.3660254037844381,0.085,4
2010-06-01 20:00:00,8,1.2319328301943788,-1.2007857971455838,1.2623723456323834,0.7416038025349675,-0.7486624633002494,1.0510100755710867,-1.1448626225446656,-1.2247448713915896,0.7071067811865467,0.09,4
2010-06-01 21:00:00,9,1.1104327277491917,-1.1282414150737832,1.0814435574133836,0.7376855496826491,-0.7542302103595803,1.0510100755710867,-1.1448626225446656,-1.0000000000000002,0.9999999999999999,0.145,4
2010-06-01 22:00:00,10,0.7590675666239204,-0.8691543362459242,0.47786422415999075,0.7384410609031845,-0.7531608443145614,1.0510100755710867,-1.1448626225446656,-0.7071067811865482,1.2247448713915887,0.175,4
2010-06-01 23:00:00,11,0.332175314789479,-0.48915995396506406,-0.4530763046657775,0.7818693796892467,-0.688067862063085,1.0510100755710867,-1.1448626225446656,-0.3660254037844398,1.3660254037844384,0.175,4
2010-06-02 00:00:00,12,0.0366345250579425,-0.078075122224861,-1.3598508499579645,0.9625142652808192,-0.26916652784715733,1.0510100755710867,-1.1448626225446656,-1.297656324300289e-17,1.414213562373095,0.09,4
2010-06-02 01:00:00,1,0.410986192051222,0.2950102712872561,-0.5463963323790043,0.9724840592709416,0.41784814151566385,1.0510100755710867,-1.1448626225446656,0.36602540378443865,1.3660254037844388,0.02,1
2010-06-02 02:00:00,2,0.3879996861832136,0.4677349905058288,-0.49633792593261156,0.8973642517075328,0.654561670735385,1.0510100755710867,-1.1448626225446656,0.7071067811865475,1.2247448713915892,0.1,1
2010-06-02 03:00:00,3,0.3748645399729231,0.5886422939588297,-0.42247348951672864,0.8278455097865801,0.7998086499089783,1.0510100755710867,-1.1448626225446656,1.0,1.0000000000000002,0.095,1
2010-06-02 04:00:00,4,0.36829696686777785,0.6646411704150017,-0.36799428480331103,0.7794935910116001,0.8817717768485654,1.0510100755710867,-1.1448626225446656,1.2247448713915892,0.7071067811865478,0.201,1
2010-06-02 05:00:00,5,0.3617293937626326,0.7026406086430877,-0.34402438902916255,0.7530561210016411,0.9220160125111593,1.0510100755710867,-1.1448626225446656,1.3660254037844386,0.36602540378443904,0.201,1
2010-06-02 06:00:00,6,0.33545910134205154,0.6991861142587162,-0.38606895912575295,0.7446002813087904,0.9343118659601813,1.0510100755710867,-1.1448626225446656,1.4142135623730951,2.4041448097085706e-16,0.306,1
2010-06-02 07:00:00,7,0.29605366271118,0.6646411704150017,-0.47773668856842927,0.7480273009583911,0.9293603098132652,1.0510100755710867,-1.1448626225446656,1.3660254037844388,-0.36602540378443826,0.406,1
2010-06-02 08:00:00,8,0.27635094339574434,0.6473686984931445,-0.5338187355101907,0.7505472683942714,0.925691817756744,1.0510100755710867,-1.1448626225446656,1.2247448713915892,-0.707106781186547,0.321,1
2010-06-02 09:00:00,9,0.3190401685791885,0.6957316198743448,-0.4163821421607127,0.737231786099279,0.9448156319732905,1.0510100755710867,-1.1448626225446656,1.0000000000000002,-0.9999999999999997,0.271,1
2010-06-02 10:00:00,10,0.4536754172346661,0.8511838671710602,-0.06705254392101545,0.7043059899970067,0.9895345688555025,1.0510100755710867,-1.1448626225446656,0.707106781186548,-1.2247448713915885,0.256,1
2010-06-02 11:00:00,11,0.6375674641787332,1.0791804965395764,0.3830859418486195,0.6663676151310081,1.0370667932537208,1.0510100755710867,-1.1448626225446656,0.36602540378443904,-1.3660254037844384,0.221,1
2010-06-02 12:00:00,12,0.824743297675373,1.3279040922143208,0.8164080006694189,0.6303594093689852,1.078762040638511,1.0510100755710867,-1.1448626225446656,1.602146480040958e-16,-1.4142135623730947,0.15,1
2010-06-02 13:00:00,1,0.5127835751809735,1.7251709464170384,0.9258526722146958,0.3323470556400406,1.3346389446476234,1.0510100755710867,-1.1448626225446656,-0.3660254037844381,-1.3660254037844386,0.115,2
2010-06-02 14:00:00,2,0.5817430927849986,1.8357147667169247,1.0945696741331834,0.33080139801379316,1.3356492371730846,1.0510100755710867,-1.1448626225446656,-0.7071067811865472,-1.224744871391589,0.125,2
2010-06-02 15:00:00,3,0.8181757245702279,1.808078811641953,1.2538912386689134,0.45254371870838966,1.247293996827901,1.0510100755710867,-1.1448626225446656,-0.9999999999999996,-1.0000000000000002,0.14,2
2010-06-02 16:00:00,4,1.1038651546440466,1.656081058729609,1.3673083780081632,0.6085531245575325,1.1025734015179915,1.0510100755710867,-1.1448626225446656,-1.2247448713915887,-0.7071067811865479,0.1,2
2010-06-02 17:00:00,5,1.2385004032995244,1.3831760023642643,1.291954251501504,0.7325228639799676,0.9514288195172863,1.0510100755710867,-1.1448626225446656,-1.3660254037844386,-0.36602540378443954,0.045,2
2010-06-02 18:00:00,6,0.9987839849617224,0.9962726313146613,0.7561291368371236,0.8079061164056889,0.8350776746605458,1.0510100755710867,-1.1448626225446656,-1.4142135623730951,-1.0596794152334023e-16,0.06,2
2010-06-02 19:00:00,7,0.2697833702905991,0.5126434175026577,-0.668077561600404,0.8386085782494767,0.7797848114191002,1.0510100755710867,-1.1448626225446656,-1.366025403784439,0.3660254037844381,0.175,2
2010-06-02 20:00:00,8,-0.6890823030606081,-0.04007568399677501,-2.615066737073666,-1.762457692422208,-0.7531608443145611,1.0510100755710867,-1.1448626225446656,-1.2247448713915896,0.7071067811865467,0.005,2
2010-06-02 21:00:00,9,-1.5165965143089102,-0.6135217518024365,-0.16300635042937944,-1.7782495367829234,-0.7303395881581127,1.0510100755710867,-1.1448626225446656,-1.0000000000000002,0.9999999999999999,0.0,2
2010-06-02 22:00:00,10,-1.9270698333804888,-1.155877370148755,0.8256182957847683,-1.677021464886862,-0.8629595687082039,1.0510100755710867,-1.1448626225446656,-0.7071067811865482,1.2247448713915887,0.035,2
2010-06-02 23:00:00,11,-1.9664752720113603,-1.566962201888958,1.2326312103678698,-1.540284676675453,-1.0031248304788405,1.0510100755710867,-1.1448626225446656,-0.3660254037844398,1.3660254037844384,0.281,2
2010-06-03 00:00:00,12,-1.7563129326467122,-1.7396869211075308,1.2241041349533108,-1.3922106739326738,-1.1204988808479044,1.0510100755710867,-1.1448626225446656,-1.297656324300289e-17,1.414213562373095,0.336,2
2010-06-03 01:00:00,1,-1.0404474641858792,-1.256057707295527,0.14519191613894322,-1.0767080139934522,-1.2890169570976873,1.0510100755710867,-1.1448626225446656,0.36602540378443865,1.3660254037844388,0.276,3
2010-06-03 02:00:00,2,-0.4657848174856695,-1.2906026511392417,0.03765724795105759,-0.43269160653248584,-1.3935858573680449,1.0510100755710867,-1.1448626225446656,0.7071067811865475,1.2247448713915892,0.145,3
2010-06-03 03:00:00,3,-0.1636764546489878,-1.2664211904486413,0.08637687071586864,-0.08803097946146188,-1.3365019012428545,1.0510100755710867,-1.1448626225446656,1.0,1.0000000000000002,0.13,3
2010-06-03 04:00:00,4,-0.06516285807180897,-1.2007857971455838,0.043097759717747965,0.0361433914689827,-1.2953953078336162,1.0510100755710867,-1.1448626225446656,1.2247448713915892,0.7071067811865478,0.135,3
2010-06-03 05:00:00,5,-0.07829800428209949,-1.1178779319206689,-0.08943143970083083,0.05687793385771408,-1.287368433530476,1.0510100755710867,-1.1448626225446656,1.3660254037844386,0.36602540378443904,0.07,3
2010-06-03 06:00:00,6,-0.10456829670268046,-1.0315155723113827,-0.24374678579517814,0.06499043929302138,-1.2841336319759808,1.0510100755710867,-1.1448626225446656,1.4142135623730951,2.4041448097085706e-16,0.045,3
2010-06-03 07:00:00,7,-0.07501421772952686,-0.9555166958552105,-0.33805478740445133,0.13302677636259622,-1.254857130560313,1.0510100755710867,-1.1448626225446656,1.3660254037844388,-0.36602540378443826,0.08,3
2010-06-03 08:00:00,8,-0.0356087790986553,-0.9071537744740101,-0.3800347194819932,0.20678341798172017,-1.2185645598012254,1.0510100755710867,-1.1448626225446656,1.2247448713915892,-0.707106781186547,0.05,3
2010-06-03 09:00:00,9,-0.05202771186151845,-0.8898813025521529,-0.42247348951672864,0.1992883901308373,-1.2224793227537631,1.0510100755710867,-1.1448626225446656,1.0000000000000002,-0.9999999999999997,0.015,3
2010-06-03 10:00:00,10,-0.170244027754133,-0.9036992800896387,-0.49012732376263557,0.04479735845390373,-1.2920869963773978,1.0510100755710867,-1.1448626225446656,0.707106781186548,-1.2247448713915885,0.0,3
2010-06-03 11:00:00,11,-0.3442847150404823,-0.914062763242753,-0.5653429430484521,-0.20937078337704626,-1.3657947303970168,1.0510100755710867,-1.1448626225446656,0.36602540378443904,-1.3660254037844384,0.0,3
2010-06-03 12:00:00,12,-0.505190256116541,-0.8726088306302957,-0.6811265629988795,-0.46238850111391144,-1.3948212336983774,1.0510100755710867,-1.1448626225446656,1.602146480040958e-16,-1.4142135623730947,0.0,3
2010-06-03 13:00:00,1,-0.813866192058368,-0.19552793129349047,-1.9324432638548659,-1.6352569102553909,-0.9097501075561868,1.0510100755710867,-1.1448626225446656,-0.3660254037844381,-1.3660254037844386,0.0,4
2010-06-03 14:00:00,2,-0.6923660896131808,0.018650720537539724,-2.732937068031177,-1.9572743495949505,-0.3683655036779544,1.0510100755710867,-1.1448626225446656,-0.7071067811865472,-1.224744871391589,0.0,4
2010-06-03 15:00:00,3,-0.5544470544051304,0.07737712507185446,-3.7330135177200803,-2.019209584533049,0.2923695960267378,1.0510100755710867,-1.1448626225446656,-0.9999999999999996,-1.0000000000000002,0.0,4
2010-06-03 16:00:00,4,-0.42637937885479793,0.015196226153168265,-2.9467992645416503,0.8436932407979073,-0.5801172218699086,1.0510100755710867,-1.1448626225446656,-1.2247448713915887,-0.7071067811865479,0.0,4
2010-06-03 17:00:00,5,-0.3311495688301918,-0.1091655716842041,-2.3155299344580165,0.6383798797893755,-0.8797957905154311,1.0510100755710867,-1.1448626225446656,-1.3660254037844386,-0.36602540378443954,0.02,4
2010-06-03 18:00:00,6,-0.30159548985703816,-0.2507998414434337,-1.9124375551142696,0.4111420132849516,-1.0894880973882926,1.0510100755710867,-1.1448626225446656,-1.4142135623730951,-1.0596794152334023e-16,0.095,4
2010-06-03 19:00:00,7,-0.34756850159305486,-0.3613436617433203,-1.7210251751098449,0.11808870165105607,-1.261620180211862,1.0510100755710867,-1.1448626225446656,-1.366025403784439,0.3660254037844381,0.135,4
2010-06-03 20:00:00,8,-0.4460820981702337,-0.44425152696823517,-1.5951953552209999,-0.24665323245565263,-1.372743257220201,1.0510100755710867,-1.1448626225446656,-1.2247448713915896,0.7071067811865467,0.095,4
2010-06-03 21:00:00,9,-0.5642984140628483,-0.5098869202712928,-1.4416480082356422,-0.5942402336855901,-1.393433841978482,1.0510100755710867,-1.1448626225446656,-1.0000000000000002,0.9999999999999999,0.05,4
2010-06-03 22:00:00,10,-0.6628120106400271,-0.5720678191899791,-1.2646382998872903,-0.8250417610975056,-1.3636880342376452,1.0510100755710867,-1.1448626225446656,-0.7071067811865482,1.2247448713915887,0.025,4
2010-06-03 23:00:00,11,-0.7219201685863345,-0.6204307405711793,-1.1347104424233536,-0.9250144553257184,-1.3395806825746641,1.0510100755710867,-1.1448626225446656,-0.3660254037844398,1.3660254037844384,0.01,4
2010-06-04 00:00:00,12,-0.7153525954811892,-0.6446122012617795,-1.090123560434789,-0.8991545076433978,-1.346494163382684,1.0510100755710867,-1.1448626225446656,-1.297656324300289e-17,1.414213562373095,0.0,4
2010-06-04 01:00:00,1,-1.0568663969487424,-0.5997037742649506,-0.8279355851667445,-1.4738907012247873,-1.0594922286076607,1.0510100755710867,-1.1448626225446656,0.36602540378443865,1.3660254037844388,0.0,1
2010-06-04 02:00:00,2,-0.8007310458480775,-0.641157706877408,-1.0388847355524176,-1.0641186796970454,-1.293889367124751,1.0510100755710867,-1.1448626225446656,0.7071067811865475,1.2247448713915892,0.0,1
2010-06-04 03:00:00,3,-0.5708659871679936,-0.6515211900305224,-1.1272352701370396,-0.5939752270761315,-1.3934478882650283,1.0510100755710867,-1.1448626225446656,1.0,1.0000000000000002,0.0,1
2010-06-04 04:00:00,4,-0.3804063671187812,-0.6446122012617795,-1.1049159115049814,-0.17771149904143851,-1.3591471686974306,1.0510100755710867,-1.1448626225446656,1.2247448713915892,0.7071067811865478,0.0,1
2010-06-04 05:00:00,5,-0.2293521857004403,-0.641157706877408,-1.0027785611965438,0.11131818521896313,-1.264622439530016,1.0510100755710867,-1.1448626225446656,1.3660254037844386,0.36602540378443904,0.0,1
2010-06-04 06:00:00,6,-0.12098722946554362,-0.6653391675680084,-0.8484440072589946,0.2602087627594036,-1.1890971142367077,1.0510100755710867,-1.1448626225446656,1.4142135623730951,2.4041448097085706e-16,0.0,1
2010-06-04 07:00:00,7,-0.05859528496666371,-0.730974560871066,-0.6811265629988795,0.2910811668265789,-1.170769081653876,1.0510100755710867,-1.1448626225446656,1.3660254037844388,-0.36602540378443826,0.0,1
2010-06-04 08:00:00,8,-0.06187907151923634,-0.7931554597897521,-0.5843871347649451,0.2443780966615838,-1.1981199001557874,1.0510100755710867,-1.1448626225446656,1.2247448713915892,-0.707106781186547,0.01,1
2010-06-04 09:00:00,9,-0.15054130843869729,-0.7931554597897521,-0.6615707906246698,0.1296602023482421,-1.2563981149445997,1.0510100755710867,-1.1448626225446656,1.0000000000000002,-0.9999999999999997,0.025,1
2010-06-04 10:00:00,10,-0.32786578227761914,-0.6895206282586085,-0.9813055276279112,-0.0926207030881533,-1.3378005146317005,1.0510100755710867,-1.1448626225446656,0.707106781186548,-1.2247448713915885,0.005,1
2010-06-04 11:00:00,11,-0.5216091888794041,-0.48915995396506406,-1.5003466192401693,-0.4700814228328667,-1.3950483420584623,1.0510100755710867,-1.1448626225446656,0.36602540378443904,-1.3660254037844384,0.0,1
2010-06-04 12:00:00,12,-0.6431092913245914,-0.21970939198409062,-2.1988093592653417,-1.063871389469332,-1.2939838058446627,1.0510100755710867,-1.1448626225446656,1.602146480040958e-16,-1.4142135623730947,0.0,1
2010-06-04 13:00:00,1,-0.531460548537122,0.2190113948310841,-2.860679634521895,-0.4740609541830277,1.5850949463695427,1.0510100755710867,-1.1448626225446656,-0.3660254037844381,-1.3660254037844386,0.0,2
2010-06-04 14:00:00,2,-0.505190256116541,0.5160979118870292,-1.81485995838225,-0.4030250188596337,1.5817258155247256,1.0510100755710867,-1.1448626225446656,-0.7071067811865472,-1.224744871391589,0.0,2
2010-06-04 15:00:00,3,-0.4756361771433874,0.7890029682523739,-1.1422035193908942,-0.37947981728027275,1.579887040686607,1.0510100755710867,-1.1448626225446656,-0.9999999999999996,-1.0000000000000002,0.0,2
2010-06-04 16:00:00,4,-0.4460820981702337,1.0204540920052616,-0.6745961309206637,-0.3601910776168188,1.5781113516118994,1.0510100755710867,-1.1448626225446656,-1.2247448713915887,-0.7071067811865479,0.0,2
2010-06-04 17:00:00,5,-0.4132442326445075,1.1862698224550914,-0.36799428480331103,-0.33591746793625843,1.5755306324213942,1.0510100755710867,-1.1448626225446656,-1.3660254037844386,-0.36602540378443954,0.0,2
2010-06-04 18:00:00,6,-0.3738387940136359,1.258814204526892,-0.23792590106775938,-0.29828025467181163,1.57076179023939,1.0510100755710867,-1.1448626225446656,-1.4142135623730951,-1.0596794152334023e-16,0.035,2
2010-06-04 19:00:00,7,-0.33443335538276436,1.2242692606831773,-0.2788506790879346,-0.2393394289194203,1.5613986691025479,1.0510100755710867,-1.1448626225446656,-1.366025403784439,0.3660254037844381,0.065,2
2010-06-04 20:00:00,8,-0.3081630629621834,1.0757260021552046,-0.5212834166367816,-0.15806502874420006,1.5446167100673633,1.0510100755710867,-1.1448626225446656,-1.2247448713915896,0.7071067811865467,0.06,2
2010-06-04 21:00:00,9,-0.30487927640961077,0.8131844289429743,-1.0099677364786988,-0.03934335080973614,1.5117177156072719,1.0510100755710867,-1.1448626225446656,-1.0000000000000002,0.9999999999999999,0.02,2
2010-06-04 22:00:00,10,-0.34100092848790964,0.46082600173708593,-1.8340618676006835,0.1931823320909641,1.4155739262368794,1.0510100755710867,-1.1448626225446656,-0.7071067811865482,1.2247448713915887,0.005,2
2010-06-04 23:00:00,11,-0.41981180574965277,0.13610352960616917,-2.911692669234593,0.8356704546762896,0.7853245960208095,1.0510100755710867,-1.1448626225446656,-0.3660254037844398,1.3660254037844384,0.025,2
2010-06-05 00:00:00,12,-0.5347443350896947,-0.012439728921803369,-3.181101334304552,-0.5080274145543394,-1.395609954181769,1.0510100755710867,-1.1448626225446656,-1.297656324300289e-17,1.414213562373095,0.05,2
2010-06-05 01:00:00,1,-1.0240285314230162,1.0584535302333475,-0.38606895912575295,-1.2164934816262185,1.4159356957618552,1.0510100755710867,-1.1448626225446656,0.36602540378443865,1.3660254037844388,0.14,3
2010-06-05 02:00:00,2,-0.9025284289778289,1.1275434179207766,-0.3619880032104376,-1.0365685090910348,1.4940572446523326,1.0510100755710867,-1.1448626225446656,0.7071067811865475,1.2247448713915892,0.231,3
2010-06-05 03:00:00,3,-0.5741497737205662,1.20699678876132,-0.34402438902916255,-0.5687893671747096,1.5845195917104749,1.0510100755710867,-1.1448626225446656,1.0,1.0000000000000002,0.19,3
2010-06-05 04:00:00,4,-0.12427101601811624,1.258814204526892,-0.12888599043284046,0.007566649394245927,1.4958436442937304,1.0510100755710867,-1.1448626225446656,1.2247448713915892,0.7071067811865478,0.1,3
2010-06-05 05:00:00,5,0.31575638202661577,1.2346327438362916,0.1979873009885343,0.41535415863661446,1.276266187237529,1.0510100755710867,-1.1448626225446656,1.3660254037844386,0.36602540378443904,0.1,3
2010-06-05 06:00:00,6,0.6047295986530071,1.0653625190020903,0.3273199641319125,0.6584444368446896,1.0465105132430406,1.0510100755710867,-1.1448626225446656,1.4142135623730951,2.4041448097085706e-16,0.145,3
2010-06-05 07:00:00,7,0.6507026103890238,0.7268220693336879,0.10785572951481044,0.8357933489553317,0.7850940128263582,1.0510100755710867,-1.1448626225446656,1.3660254037844388,-0.36602540378443826,0.12,3
2010-06-05 08:00:00,8,0.5981620255478618,0.34682768705282796,-0.19165840819191418,0.970680244725083,0.4257167556697867,1.0510100755710867,-1.1448626225446656,1.2247448713915892,-0.707106781186547,0.17,3
2010-06-05 09:00:00,9,0.6342836776261607,0.09464959699371171,-0.18017345681270178,1.0083399751564794,0.12176673551814018,1.0510100755710867,-1.1448626225446656,1.0000000000000002,-0.9999999999999997,0.185,3
2010-06-05 10:00:00,10,0.8937028152793982,0.09119510260934027,0.25016513221626063,1.008478582222217,0.11266228492044016,1.0510100755710867,-1.1448626225446656,0.707106781186548,-1.2247448713915885,0.145,3
2010-06-05 11:00:00,11,1.2549193360623874,0.2121024060623412,0.7979371264616815,1.004521496741665,0.2038805098630322,1.0510100755710867,-1.1448626225446656,0.36602540378443904,-1.3660254037844384,0.085,3
2010-06-05 12:00:00,12,1.5471763392413511,0.27773779936539883,1.1941544469318015,1.0020109231654022,0.23343557789189967,1.0510100755710867,-1.1448626225446656,1.602146480040958e-16,-1.4142135623730947,0.065,3
2010-06-05 13:00:00,1,1.4092573040333007,-0.06080265030300374,1.0108858866181023,1.0052249867862662,-0.004074549115478648,1.0510100755710867,-1.1448626225446656,-0.3660254037844381,-1.3660254037844386,0.1,4
2010-06-05 14:00:00,2,1.5865817778722227,-0.2991627628246341,1.275069653673498,0.9876878153733503,-0.15130236395295793,1.0510100755710867,-1.1448626225446656,-0.7071067811865472,-1.224744871391589,0.301,4
2010-06-05 15:00:00,3,1.698230520659692,-0.46497849327446394,1.4539663494288175,0.9700891076269853,-0.23830885165271998,1.0510100755710867,-1.1448626225446656,-0.9999999999999996,-1.0000000000000002,0.401,4
2010-06-05 16:00:00,4,1.7507711055008541,-0.5720678191899791,1.5473947277702902,0.9562217458246407,-0.29283023705618916,1.0510100755710867,-1.1448626225446656,-1.2247448713915887,-0.7071067811865479,0.366,4
2010-06-05 17:00:00,5,1.740919745843136,-0.6515211900305224,1.5594705156045818,0.9432249157677917,-0.3373490982021495,1.0510100755710867,-1.1448626225446656,-1.3660254037844386,-0.36602540378443954,0.351,4
2010-06-05 18:00:00,6,1.6686764416865383,-0.7240655721023231,1.5029004681033273,0.9255686511712732,-0.3908075771447973,1.0510100755710867,-1.1448626225446656,-1.4142135623730951,-1.0596794152334023e-16,0.301,4
2010-06-05 19:00:00,7,1.540608766136206,-0.8138824260959808,1.3880617619043034,0.8969653765491414,-0.46558193311883944,1.0510100755710867,-1.1448626225446656,-1.366025403784439,0.3660254037844381,0.241,4
2010-06-05 20:00:00,8,1.346865359534421,-0.8760633250146671,1.1898624918588532,0.8585090693281254,-0.5507312373481454,1.0510100755710867,-1.1448626225446656,-1.2247448713915896,0.7071067811865467,0.155,4
2010-06-05 21:00:00,9,1.0710272891183201,-0.8691543362459242,0.8577238753486021,0.8154812019754999,-0.6319981599264628,1.0510100755710867,-1.1448626225446656,-1.0000000000000002,0.9999999999999999,0.1,4
2010-06-05 22:00:00,10,0.7163783414404763,-0.7655195047147806,0.33750951173803795,0.7710177178242364,-0.7050419685402062,1.0510100755710867,-1.1448626225446656,-0.7071067811865482,1.2247448713915887,0.055,4
2010-06-05 23:00:00,11,0.3190401685791885,-0.6066127630336935,-0.3559909549645995,0.6991902891927059,-0.8062355963041105,1.0510100755710867,-1.1448626225446656,-0.3660254037844398,1.3660254037844384,0.02,4
2010-06-06 00:00:00,12,-0.08158179083467212,-0.4684329876588354,-1.1347104424233536,0.489391216095649,-1.0267392600849765,1.0510100755710867,-1.1448626225446656,-1.297656324300289e-17,1.414213562373095,0.0,4
2010-06-06 01:00:00,1,-0.8828257096623933,-0.4995234371181784,-1.2258472010588974,-1.3312599325826484,-1.1607766347660378,1.0510100755710867,-1.1448626225446656,0.36602540378443865,1.3660254037844388,0.005,1
