,hours,u,v,ws,wd_sin,wd_cos,month_sin,month_cos,wp1,index_forecasted_weather
2010-06-18 13:00:00,1,3.55,4.04,5.38,0.6603949384518162,0.7509184544724027,0.5000000000000003,-0.8660254037844385,0.13,2
2010-06-18 14:00:00,2,3.41,4.69,5.8,0.5886321304637168,0.8084010236174531,0.5000000000000003,-0.8660254037844385,0.311,2
2010-06-18 15:00:00,3,2.64,5.22,5.85,0.451967703219765,0.8920343016085482,0.5000000000000003,-0.8660254037844385,0.431,2
2010-06-18 16:00:00,4,1.55,5.6,5.81,0.2674065572489395,0.9635837966364262,0.5000000000000003,-0.8660254037844385,0.321,2
2010-06-18 17:00:00,5,0.63,5.8,5.84,0.10851987710541602,0.9940942793684235,0.5000000000000003,-0.8660254037844385,0.221,2
2010-06-18 18:00:00,6,0.42,5.78,5.79,0.0721937718828606,0.9973906252323237,0.5000000000000003,-0.8660254037844385,0.195,2
2010-06-18 19:00:00,7,1.22,5.5,5.64,0.21575797805651686,0.9764468725460508,0.5000000000000003,-0.8660254037844385,0.256,2
2010-06-18 20:00:00,8,2.43,5.01,5.57,0.43711576665093294,0.899405251566371,0.5000000000000003,-0.8660254037844385,0.306,2
2010-06-18 21:00:00,9,3.25,4.33,5.41,0.6006993313458894,0.7994750235752218,0.5000000000000003,-0.8660254037844385,0.316,2
2010-06-18 22:00:00,10,3.08,3.53,4.69,0.657506757404212,0.7534486472001914,0.5000000000000003,-0.8660254037844385,0.16,2
2010-06-18 23:00:00,11,2.28,2.8,3.61,0.6322997708108922,0.7747238216503306,0.5000000000000003,-0.8660254037844385,0.09,2
2010-06-19 00:00:00,12,1.44,2.33,2.74,0.5262139236518696,0.8503522249955628,0.5000000000000003,-0.8660254037844385,0.19,2
2010-06-19 01:00:00,1,0.83,3.04,3.15,0.26319959760474854,0.9647414015272168,0.5000000000000003,-0.8660254037844385,0.281,3
2010-06-19 02:00:00,2,0.82,2.85,2.97,0.27630837585403367,0.9610690305242938,0.5000000000000003,-0.8660254037844385,0.361,3
2010-06-19 03:00:00,3,1.05,2.98,3.16,0.33347779495006713,0.9427579542359964,0.5000000000000003,-0.8660254037844385,0.416,3
2010-06-19 04:00:00,4,1.45,3.28,3.59,0.4037049807925023,0.914889221973527,0.5000000000000003,-0.8660254037844385,0.551,3
2010-06-19 05:00:00,5,1.85,3.57,4.02,0.46019978478385165,0.8878153851364013,0.5000000000000003,-0.8660254037844385,0.596,3
2010-06-19 06:00:00,6,2.08,3.63,4.19,0.4977310399126122,0.8673314314075731,0.5000000000000003,-0.8660254037844385,0.632,3
2010-06-19 07:00:00,7,2.07,3.34,3.93,0.5272524319022954,0.8497086989392985,0.5000000000000003,-0.8660254037844385,0.456,3
2010-06-19 08:00:00,8,2.11,2.89,3.58,0.5897602970758204,0.807578350374154,0.5000000000000003,-0.8660254037844385,0.246,3
2010-06-19 09:00:00,9,2.59,2.56,3.64,0.7110449616337289,0.7031465441394766,0.5000000000000003,-0.8660254037844385,0.291,3
2010-06-19 10:00:00,10,3.74,2.56,4.53,0.8255077185461037,0.564390827902799,0.5000000000000003,-0.8660254037844385,0.361,3
2010-06-19 11:00:00,11,5.14,2.78,5.84,0.8796485728666165,0.4756242090702753,0.5000000000000003,-0.8660254037844385,0.541,3
2010-06-19 12:00:00,12,6.2,3.04,6.9,0.8976433145146883,0.44072267913857627,0.5000000000000003,-0.8660254037844385,0.386,3
2010-06-19 13:00:00,1,6.58,3.05,7.26,0.907190928252441,0.4207191696327545,0.5000000000000003,-0.8660254037844385,0.321,4
2010-06-19 14:00:00,2,6.26,2.71,6.82,0.9179624460199295,0.39666730101825637,0.5000000000000003,-0.8660254037844385,0.326,4
2010-06-19 15:00:00,3,5.82,2.67,6.4,0.9087996823560401,0.41723271366176523,0.5000000000000003,-0.8660254037844385,0.201,4
2010-06-19 16:00:00,4,5.35,2.83,6.05,0.8841736393202332,0.467158405180956,0.5000000000000003,-0.8660254037844385,0.175,4
2010-06-19 17:00:00,5,5.05,3.01,5.88,0.8589598969306644,0.5120428648705715,0.5000000000000003,-0.8660254037844385,0.436,4
2010-06-19 18:00:00,6,5.15,3.06,5.99,0.8598522715968734,0.5105429179116058,0.5000000000000003,-0.8660254037844385,0.376,4
2010-06-19 19:00:00,7,5.75,2.85,6.42,0.8959444478819547,0.44416612467577865,0.5000000000000003,-0.8660254037844385,0.276,4
2010-06-19 20:00:00,8,6.38,2.42,6.83,0.9350733599921682,0.3544542444843298,0.5000000000000003,-0.8660254037844385,0.18,4
2010-06-19 21:00:00,9,6.47,1.85,6.73,0.961357852960964,0.275301795399677,0.5000000000000003,-0.8660254037844385,0.18,4
2010-06-19 22:00:00,10,5.61,1.22,5.74,0.9772681235681935,0.21200710992205452,0.5000000000000003,-0.8660254037844385,0.216,4
2010-06-19 23:00:00,11,4.22,0.54,4.25,0.9919166044403293,0.12689148842837059,0.5000000000000003,-0.8660254037844385,0.221,4
2010-06-20 00:00:00,12,2.88,-0.17,2.88,0.9983115393108354,-0.058086749597737686,0.5000000000000003,-0.8660254037844385,0.371,4
2010-06-20 01:00:00,1,2.79,-0.7,2.87,0.970084240161046,-0.2427685461322494,0.5000000000000003,-0.8660254037844385,0.311,1
2010-06-20 02:00:00,2,2.36,-1.07,2.59,0.911618620106718,-0.41103709257769344,0.5000000000000003,-0.8660254037844385,0.125,1
2010-06-20 03:00:00,3,2.22,-1.23,2.53,0.8749579549371377,-0.48419890240708074,0.5000000000000003,-0.8660254037844385,0.211,1
2010-06-20 04:00:00,4,2.27,-1.23,2.58,0.8794824951097234,-0.475931235364496,0.5000000000000003,-0.8660254037844385,0.175,1
2010-06-20 05:00:00,5,2.4,-1.11,2.64,0.9074844245411169,-0.4200857284118063,0.5000000000000003,-0.8660254037844385,0.105,1
2010-06-20 06:00:00,6,2.44,-0.9,2.6,0.9384327425610585,-0.3454619916710522,0.5000000000000003,-0.8660254037844385,0.11,1
2010-06-20 07:00:00,7,2.33,-0.65,2.42,0.963630453208623,-0.26723837607825685,0.5000000000000003,-0.8660254037844385,0.13,1
2010-06-20 08:00:00,8,2.28,-0.46,2.33,0.9800289590964565,-0.19885481973619842,0.5000000000000003,-0.8660254037844385,0.105,1
2010-06-20 09:00:00,9,2.58,-0.47,2.62,0.9835399492984206,-0.18069080810616836,0.5000000000000003,-0.8660254037844385,0.12,1
2010-06-20 10:00:00,10,3.38,-0.77,3.47,0.9747611941912218,-0.2232501160109515,0.5000000000000003,-0.8660254037844385,0.195,1
2010-06-20 11:00:00,11,4.32,-1.33,4.52,0.9555360523014723,-0.29487429991797864,0.5000000000000003,-0.8660254037844385,0.231,1
2010-06-20 12:00:00,12,4.89,-2.09,5.32,0.9198214973217377,-0.3923371166035614,0.5000000000000003,-0.8660254037844385,0.16,1
2010-06-20 13:00:00,1,3.59,-2.97,4.66,0.7705132427757893,-0.6374239897486897,0.5000000000000003,-0.8660254037844385,0.221,2
2010-06-20 14:00:00,2,3.64,-3.52,5.06,0.7188546620496636,-0.6951603950524395,0.5000000000000003,-0.8660254037844385,0.266,2
2010-06-20 15:00:00,3,3.84,-3.69,5.33,0.7215185805855366,-0.6923950735453224,0.5000000000000003,-0.8660254037844385,0.311,2
2010-06-20 16:00:00,4,4.11,-3.61,5.47,0.7510337036950704,-0.6602638683996461,0.5000000000000003,-0.8660254037844385,0.326,2
2010-06-20 17:00:00,5,4.27,-3.47,5.5,0.7762665071696718,-0.6304048777147888,0.5000000000000003,-0.8660254037844385,0.241,2
2010-06-20 18:00:00,6,4.18,-3.47,5.43,0.7692880573131216,-0.6389020933409151,0.5000000000000003,-0.8660254037844385,0.155,2
2010-06-20 19:00:00,7,3.72,-3.74,5.27,0.7056242704317205,-0.7085861902250863,0.5000000000000003,-0.8660254037844385,0.125,2
2010-06-20 20:00:00,8,3.03,-4.07,5.08,0.5973452380747122,-0.801984205922701,0.5000000000000003,-0.8660254037844385,0.07,2
2010-06-20 21:00:00,9,2.32,-4.21,4.81,0.4817536741017156,-0.8763066800438634,0.5000000000000003,-0.8660254037844385,0.075,2
2010-06-20 22:00:00,10,1.74,-3.95,4.31,0.4027466898587373,-0.9153114791194471,0.5000000000000003,-0.8660254037844385,0.115,2
2010-06-20 23:00:00,11,1.38,-3.38,3.65,0.3781639535955729,-0.9257386370898458,0.5000000000000003,-0.8660254037844385,0.145,2
2010-06-21 00:00:00,12,1.31,-2.68,2.98,0.4374296916729333,-0.8992526145877601,0.5000000000000003,-0.8660254037844385,0.135,2
2010-06-21 01:00:00,1,2.12,-1.68,2.7,0.784668186733408,-0.6199159916702469,0.5000000000000003,-0.8660254037844385,0.135,3
2010-06-21 02:00:00,2,2.13,-1.16,2.43,0.8779829754279805,-0.47869185794060676,0.5000000000000003,-0.8660254037844385,0.08,3
2010-06-21 03:00:00,3,2.14,-0.9,2.32,0.9218631515885006,-0.3875155864521028,0.5000000000000003,-0.8660254037844385,0.11,3
2010-06-21 04:00:00,4,2.16,-0.83,2.31,0.9332673360231827,-0.3591825155992309,0.5000000000000003,-0.8660254037844385,0.105,3
2010-06-21 05:00:00,5,2.17,-0.88,2.34,0.926725494419827,-0.37573908233284337,0.5000000000000003,-0.8660254037844385,0.135,3
2010-06-21 06:00:00,6,2.16,-0.97,2.37,0.912120116172273,-0.4099230338415728,0.5000000000000003,-0.8660254037844385,0.16,3
2010-06-21 07:00:00,7,2.14,-1.04,2.38,0.8985643925091957,-0.43884169413876345,0.5000000000000003,-0.8660254037844385,0.13,3
2010-06-21 08:00:00,8,2.16,-1.09,2.42,0.8929789434111371,-0.4500984410374348,0.5000000000000003,-0.8660254037844385,0.1,3
2010-06-21 09:00:00,9,2.3,-1.11,2.56,0.9009255908512701,-0.4339735933778574,0.5000000000000003,-0.8660254037844385,0.1,3
2010-06-21 10:00:00,10,2.59,-1.11,2.82,0.9186533625758171,-0.395064550963693,0.5000000000000003,-0.8660254037844385,0.11,3
2010-06-21 11:00:00,11,2.9,-1.16,3.12,0.9288095528719242,-0.3705574375098363,0.5000000000000003,-0.8660254037844385,0.08,3
2010-06-21 12:00:00,12,3.06,-1.3,3.33,0.9204366439858742,-0.39089178094201604,0.5000000000000003,-0.8660254037844385,0.02,3
2010-06-21 13:00:00,1,1.86,-1.41,2.33,0.7962132414957941,-0.6050160940559849,0.5000000000000003,-0.8660254037844385,0.005,4
2010-06-21 14:00:00,2,1.76,-1.46,2.28,0.7700680491484483,-0.6379617540893051,0.5000000000000003,-0.8660254037844385,0.055,4
2010-06-21 15:00:00,3,1.87,-1.42,2.35,0.7949443533875101,-0.6066823510019995,0.5000000000000003,-0.8660254037844385,0.065,4
2010-06-21 16:00:00,4,2.09,-1.34,2.48,0.8410390129643925,-0.5409744713679938,0.5000000000000003,-0.8660254037844385,0.075,4
2010-06-21 17:00:00,5,2.3,-1.26,2.62,0.8774812091701961,-0.47961101692226654,0.5000000000000003,-0.8660254037844385,0.085,4
2010-06-21 18:00:00,6,2.36,-1.21,2.65,0.890530617986716,-0.45492331049111756,0.5000000000000003,-0.8660254037844385,0.095,4
2010-06-21 19:00:00,7,2.19,-1.22,2.5,0.8724960070727971,-0.48862124149695507,0.5000000000000003,-0.8660254037844385,0.075,4
2010-06-21 20:00:00,8,1.83,-1.28,2.24,0.8199521093254523,-0.572432125594591,0.5000000000000003,-0.8660254037844385,0.065,4
2010-06-21 21:00:00,9,1.41,-1.33,1.94,0.7271739912014068,-0.6864531932478837,0.5000000000000003,-0.8660254037844385,0.01,4
2010-06-21 22:00:00,10,1.0,-1.35,1.68,0.5948227867513413,-0.8038568606172173,0.5000000000000003,-0.8660254037844385,0.0,4
2010-06-21 23:00:00,11,0.6,-1.37,1.49,0.3998691712966368,-0.9165722262029005,0.5000000000000003,-0.8660254037844385,0.0,4
2010-06-22 00:00:00,12,0.17,-1.42,1.43,0.12100313719447335,-0.9926521247592711,0.5000000000000003,-0.8660254037844385,0.0,4
2010-06-22 01:00:00,1,-1.63,-0.99,1.91,-0.8545494903084883,-0.5193699727684523,0.5000000000000003,-0.8660254037844385,0.005,1
2010-06-22 02:00:00,2,-2.24,-0.56,2.31,-0.9697869185172332,-0.24395354613706557,0.5000000000000003,-0.8660254037844385,0.035,1
2010-06-22 03:00:00,3,-2.37,0.02,2.37,-0.9999663551946484,0.008202955487521894,0.5000000000000003,-0.8660254037844385,0.05,1
2010-06-22 04:00:00,4,-2.16,0.68,2.27,-0.9538742691960127,0.3002063932793115,0.5000000000000003,-0.8660254037844385,0.095,1
2010-06-22 05:00:00,5,-1.76,1.31,2.2,-0.8019842059227013,0.597345238074712,0.5000000000000003,-0.8660254037844385,0.03,1
2010-06-22 06:00:00,6,-1.34,1.81,2.25,-0.5951033494856168,0.8036491793257801,0.5000000000000003,-0.8660254037844385,0.01,1
2010-06-22 07:00:00,7,-1.02,2.09,2.32,-0.43931212117751023,0.8983344923727,0.5000000000000003,-0.8660254037844385,0.04,1
2010-06-22 08:00:00,8,-0.83,2.21,2.36,-0.35249505544567855,0.9358136758384908,0.5000000000000003,-0.8660254037844385,0.13,1
2010-06-22 09:00:00,9,-0.77,2.28,2.41,-0.3209436098072098,0.9470983049947441,0.5000000000000003,-0.8660254037844385,0.346,1
2010-06-22 10:00:00,10,-0.86,2.39,2.54,-0.3400513070079329,0.9404068845995315,0.5000000000000003,-0.8660254037844385,0.391,1
2010-06-22 11:00:00,11,-1.24,2.63,2.9,-0.42688442831148854,0.9043061897748869,0.5000000000000003,-0.8660254037844385,0.411,1
2010-06-22 12:00:00,12,-2.06,3.07,3.7,-0.556730641675278,0.8306930796749382,0.5000000000000003,-0.8660254037844385,0.401,1
2010-06-22 13:00:00,1,-1.77,3.38,3.81,-0.464532956732188,0.8855558322938487,0.5000000000000003,-0.8660254037844385,0.291,2
2010-06-22 14:00:00,2,-1.16,3.45,3.64,-0.31780115399170483,0.9481573848900512,0.5000000000000003,-0.8660254037844385,0.316,2
2010-06-22 15:00:00,3,-0.43,3.65,3.68,-0.11597734480896149,0.9932518590423394,0.5000000000000003,-0.8660254037844385,0.135,2
2010-06-22 16:00:00,4,0.41,3.82,3.84,0.10730528114028662,0.9942261194715235,0.5000000000000003,-0.8660254037844385,0.065,2
2010-06-22 17:00:00,5,1.45,3.66,3.93,0.3674753565882333,0.9300332587065641,0.5000000000000003,-0.8660254037844385,0.246,2
2010-06-22 18:00:00,6,2.78,2.83,3.97,0.700286569055951,0.7138618362119135,0.5000000000000003,-0.8660254037844385,0.135,2
2010-06-22 19:00:00,7,4.41,1.18,4.56,0.9657901765531215,0.2593247671810205,0.5000000000000003,-0.8660254037844385,0.175,2
2010-06-22 20:00:00,8,5.87,-0.77,5.92,0.9913992387361745,-0.1308722638045722,0.5000000000000003,-0.8660254037844385,0.256,2
2010-06-22 21:00:00,9,6.59,-2.35,7.0,0.9417056522483618,-0.3364379058957054,0.5000000000000003,-0.8660254037844385,0.381,2
2010-06-22 22:00:00,10,6.21,-3.04,6.92,0.8981810887869784,-0.43962567230023986,0.5000000000000003,-0.8660254037844385,0.346,2
2010-06-22 23:00:00,11,5.19,-2.99,5.99,0.8665485276128189,-0.49909282632798446,0.5000000000000003,-0.8660254037844385,0.306,2
2010-06-23 00:00:00,12,4.18,-2.52,4.88,0.8563572236310272,-0.5163838742011208,0.5000000000000003,-0.8660254037844385,0.351,2
2010-06-23 01:00:00,1,3.56,-1.09,3.73,0.9558955960021847,-0.29370667262360267,0.5000000000000003,-0.8660254037844385,0.271,3
2010-06-23 02:00:00,2,3.07,-0.97,3.22,0.9534015294951232,-0.30170436449670346,0.5000000000000003,-0.8660254037844385,0.236,3
2010-06-23 03:00:00,3,2.99,-0.98,3.15,0.9502986069462761,-0.31133993903122537,0.5000000000000003,-0.8660254037844385,0.271,3
2010-06-23 04:00:00,4,3.18,-1.06,3.35,0.9488760116444965,-0.3156490369471026,0.5000000000000003,-0.8660254037844385,0.175,3
2010-06-23 05:00:00,5,3.42,-1.14,3.6,0.9483790208719848,-0.31713913787152703,0.5000000000000003,-0.8660254037844385,0.14,3
2010-06-23 06:00:00,6,3.46,-1.17,3.66,0.9472662208420112,-0.32044766632274635,0.5000000000000003,-0.8660254037844385,0.12,3
2010-06-23 07:00:00,7,3.17,-1.08,3.35,0.9464803924353347,-0.32276131542589637,0.5000000000000003,-0.8660254037844385,0.125,3
2010-06-23 08:00:00,8,2.82,-0.84,2.94,0.9586212211101033,-0.28468465788899555,0.5000000000000003,-0.8660254037844385,0.09,3
2010-06-23 09:00:00,9,2.77,-0.4,2.8,0.9895761186026509,-0.14401078255225222,0.5000000000000003,-0.8660254037844385,0.08,3
2010-06-23 10:00:00,10,3.27,0.22,3.27,0.9977666305840662,0.06679633891853311,0.5000000000000003,-0.8660254037844385,0.08,3
2010-06-23 11:00:00,11,4.04,0.88,4.13,0.9771198765416796,0.2126893200590308,0.5000000000000003,-0.8660254037844385,0.105,3
2010-06-23 12:00:00,12,4.69,1.39,4.89,0.9586212211101033,0.28468465788899544,0.5000000000000003,-0.8660254037844385,0.07,3
2010-06-23 13:00:00,1,3.76,2.3,4.41,0.8528224988104043,0.522200905325506,0.5000000000000003,-0.8660254037844385,0.07,4
2010-06-23 14:00:00,2,4.06,2.82,4.95,0.8213483757192261,0.5704268977734035,0.5000000000000003,-0.8660254037844385,0.085,4
2010-06-23 15:00:00,3,4.13,3.34,5.31,0.7779142411730521,0.6283704587105878,0.5000000000000003,-0.8660254037844385,0.201,4
2010-06-23 16:00:00,4,4.06,3.83,5.58,0.7271739912014068,0.6864531932478837,0.5000000000000003,-0.8660254037844385,0.351,4
2010-06-23 17:00:00,5,3.89,4.32,5.81,0.6693899720682976,0.7429112095630296,0.5000000000000003,-0.8660254037844385,0.416,4
2010-06-23 18:00:00,6,3.67,4.83,6.07,0.6055718082765675,0.7957906665830206,0.5000000000000003,-0.8660254037844385,0.316,4
2010-06-23 19:00:00,7,3.49,5.34,6.38,0.5474171722300963,0.8368598685249551,0.5000000000000003,-0.8660254037844385,0.326,4
2010-06-23 20:00:00,8,3.6,5.63,6.68,0.5393587963886833,0.8420760587726923,0.5000000000000003,-0.8660254037844385,0.211,4
2010-06-23 21:00:00,9,4.32,5.44,6.95,0.6221047786506828,0.7829339974608236,0.5000000000000003,-0.8660254037844385,0.411,4
2010-06-23 22:00:00,10,5.76,4.61,7.37,0.7810847318784632,0.6244250488460158,0.5000000000000003,-0.8660254037844385,0.476,4
2010-06-23 23:00:00,11,7.3,3.41,8.06,0.9060863804076581,0.4230927454350273,0.5000000000000003,-0.8660254037844385,0.516,4
2010-06-24 00:00:00,12,8.14,2.23,8.44,0.9643729652748113,0.26454637371747824,0.5000000000000003,-0.8660254037844385,0.607,4
2010-06-24 01:00:00,1,5.81,1.81,6.09,0.9547088832545687,0.2975415067428647,0.5000000000000003,-0.8660254037844385,0.657,1
2010-06-24 02:00:00,2,5.3,1.04,5.4,0.9812590476244909,0.192693231471884,0.5000000000000003,-0.8660254037844385,0.586,1
2010-06-24 03:00:00,3,4.9,0.55,4.94,0.9936898569964848,0.11216268587326879,0.5000000000000003,-0.8660254037844385,0.366,1
2010-06-24 04:00:00,4,4.59,0.29,4.6,0.9980157542144626,0.06296470709641445,0.5000000000000003,-0.8660254037844385,0.216,1
2010-06-24 05:00:00,5,4.26,0.16,4.27,0.999282879242741,0.03786459100977587,0.5000000000000003,-0.8660254037844385,0.115,1
2010-06-24 06:00:00,6,3.84,0.08,3.84,0.9997770131055305,0.021116914210744374,0.5000000000000003,-0.8660254037844385,0.065,1
2010-06-24 07:00:00,7,3.28,-0.01,3.28,0.9999912270311376,-0.004188777955403781,0.5000000000000003,-0.8660254037844385,0.015,1
2010-06-24 08:00:00,8,2.81,-0.06,2.81,0.9997733122812661,-0.021291407894874027,0.5000000000000003,-0.8660254037844385,0.0,1
2010-06-24 09:00:00,9,2.72,0.03,2.72,0.9999210442038161,0.012566039883352554,0.5000000000000003,-0.8660254037844385,0.02,1
2010-06-24 10:00:00,10,3.16,0.28,3.18,0.9959787627599905,0.08958964299001532,0.5000000000000003,-0.8660254037844385,0.005,1
2010-06-24 11:00:00,11,3.83,0.41,3.85,0.9944302984017045,0.10539630743387976,0.5000000000000003,-0.8660254037844385,0.015,1
2010-06-24 12:00:00,12,4.25,0.03,4.26,0.9999705131786779,0.007679373227782721,0.5000000000000003,-0.8660254037844385,0.065,1
2010-06-24 13:00:00,1,5.56,-1.87,5.86,0.947657014467951,-0.3192901234452606,0.5000000000000003,-0.8660254037844385,0.165,2
2010-06-24 14:00:00,2,5.85,-3.12,6.63,0.8823733663306562,-0.4705499361282557,0.5000000000000003,-0.8660254037844385,0.336,2
2010-06-24 15:00:00,3,6.02,-4.01,7.23,0.832534697580155,-0.5539729030603571,0.5000000000000003,-0.8660254037844385,0.416,2
2010-06-24 16:00:00,4,6.08,-4.59,7.61,0.7981100233340114,-0.6025117348681135,0.5000000000000003,-0.8660254037844385,0.496,2
2010-06-24 17:00:00,5,5.99,-4.95,7.77,0.7706244825131597,-0.6372895001106834,0.5000000000000003,-0.8660254037844385,0.622,2
2010-06-24 18:00:00,6,5.74,-5.21,7.75,0.7405700764403729,-0.6719791379805627,0.5000000000000003,-0.8660254037844385,0.612,2
2010-06-24 19:00:00,7,5.32,-5.4,7.58,0.7019044662453501,-0.7122711002594659,0.5000000000000003,-0.8660254037844385,0.591,2
2010-06-24 20:00:00,8,4.88,-5.41,7.28,0.6695196243388157,-0.7427943676585136,0.5000000000000003,-0.8660254037844385,0.466,2
2010-06-24 21:00:00,9,4.57,-5.06,6.82,0.6696492562145994,-0.7426775031271877,0.5000000000000003,-0.8660254037844385,0.266,2
2010-06-24 22:00:00,10,4.49,-4.27,6.19,0.7247733921981108,-0.6889873220616207,0.5000000000000003,-0.8660254037844385,0.241,2
2010-06-24 23:00:00,11,4.48,-3.25,5.53,0.8099392868259987,-0.5865137267411502,0.5000000000000003,-0.8660254037844385,0.351,2
2010-06-25 00:00:00,12,4.32,-2.31,4.9,0.8821268660176678,-0.47101188121941007,0.5000000000000003,-0.8660254037844385,0.331,2
2010-06-25 01:00:00,1,2.81,-1.21,3.06,0.9189977715934213,-0.394262724342951,0.5000000000000003,-0.8660254037844385,0.195,3
2010-06-25 02:00:00,2,2.63,-0.82,2.75,0.9547088832545688,-0.2975415067428646,0.5000000000000003,-0.8660254037844385,0.185,3
2010-06-25 03:00:00,3,2.61,-0.81,2.74,0.954812686667349,-0.2972082323541507,0.5000000000000003,-0.8660254037844385,0.236,3
2010-06-25 04:00:00,4,2.71,-1.06,2.91,0.9312467372642059,-0.36438923465817563,0.5000000000000003,-0.8660254037844385,0.246,3
2010-06-25 05:00:00,5,2.84,-1.37,3.15,0.900090761528124,-0.4357024454966048,0.5000000000000003,-0.8660254037844385,0.251,3
2010-06-25 06:00:00,6,2.91,-1.55,3.3,0.8820446455010917,-0.4711658342270303,0.5000000000000003,-0.8660254037844385,0.18,3
2010-06-25 07:00:00,7,2.87,-1.47,3.23,0.8896555872760264,-0.45663216709792626,0.5000000000000003,-0.8660254037844385,0.195,3
2010-06-25 08:00:00,8,2.81,-1.29,3.09,0.9082162299015546,-0.4185012302770525,0.5000000000000003,-0.8660254037844385,0.185,3
2010-06-25 09:00:00,9,2.84,-1.25,3.11,0.9153114791194472,-0.40274668985873713,0.5000000000000003,-0.8660254037844385,0.206,3
2010-06-25 10:00:00,10,3.02,-1.5,3.38,0.8953234018345779,-0.44541666574945177,0.5000000000000003,-0.8660254037844385,0.19,3
2010-06-25 11:00:00,11,3.12,-1.92,3.66,0.8514524590239024,-0.5244317973027092,0.5000000000000003,-0.8660254037844385,0.15,3
2010-06-25 12:00:00,12,2.81,-2.28,3.62,0.7762665071696718,-0.6304048777147888,0.5000000000000003,-0.8660254037844385,0.11,3
2010-06-25 13:00:00,1,2.44,-2.98,3.85,0.6329756040372633,-0.7741717410844067,0.5000000000000003,-0.8660254037844385,0.08,4
2010-06-25 14:00:00,2,1.69,-3.05,3.49,0.48542010179527406,-0.8742810330626336,0.5000000000000003,-0.8660254037844385,0.04,4
2010-06-25 15:00:00,3,1.25,-2.63,2.91,0.42893513340314593,-0.9033352928633008,0.5000000000000003,-0.8660254037844385,0.005,4
2010-06-25 16:00:00,4,1.09,-1.93,2.22,0.49242356010346716,-0.8703556959398997,0.5000000000000003,-0.8660254037844385,0.01,4
2010-06-25 17:00:00,5,1.28,-1.23,1.78,0.7218810188775044,-0.6920171924052003,0.5000000000000003,-0.8660254037844385,0.005,4
2010-06-25 18:00:00,6,1.92,-0.85,2.1,0.9141124784450788,-0.4054606969251092,0.5000000000000003,-0.8660254037844385,0.005,4
2010-06-25 19:00:00,7,2.97,-0.98,3.13,0.9494254776419039,-0.31399245596740477,0.5000000000000003,-0.8660254037844385,0.005,4
2010-06-25 20:00:00,8,4.0,-1.36,4.22,0.9469301294951057,-0.3214394653031616,0.5000000000000003,-0.8660254037844385,0.005,4
2010-06-25 21:00:00,9,4.46,-1.59,4.73,0.9418816816289317,-0.3359447838735641,0.5000000000000003,-0.8660254037844385,0.0,4
2010-06-25 22:00:00,10,4.0,-1.39,4.24,0.9444337539113709,-0.3287018169601078,0.5000000000000003,-0.8660254037844385,0.0,4
2010-06-25 23:00:00,11,3.07,-0.86,3.19,0.9627861451488189,-0.27026438668362784,0.5000000000000003,-0.8660254037844385,0.005,4
2010-06-26 00:00:00,12,2.29,-0.19,2.3,0.9967367497632916,-0.08072082551181814,0.5000000000000003,-0.8660254037844385,0.03,4
2010-06-26 01:00:00,1,2.01,0.88,2.19,0.9167117510316201,0.39954920287812,0.5000000000000003,-0.8660254037844385,0.035,1
2010-06-26 02:00:00,2,2.12,1.33,2.5,0.8463791234812154,0.5325808664749134,0.5000000000000003,-0.8660254037844385,0.04,1
2010-06-26 03:00:00,3,2.27,1.59,2.77,0.8195522765271338,0.5730044206105154,0.5000000000000003,-0.8660254037844385,0.045,1
2010-06-26 04:00:00,4,2.45,1.68,2.97,0.8238295060539872,0.5668376707266759,0.5000000000000003,-0.8660254037844385,0.125,1
2010-06-26 05:00:00,5,2.58,1.68,3.08,0.8387656126152172,0.5444926510929412,0.5000000000000003,-0.8660254037844385,0.266,1
2010-06-26 06:00:00,6,2.61,1.63,3.08,0.8482330212052378,0.529623207324825,0.5000000000000003,-0.8660254037844385,0.346,1
2010-06-26 07:00:00,7,2.51,1.59,2.97,0.8452618332218561,0.5343523493898265,0.5000000000000003,-0.8660254037844385,0.371,1
2010-06-26 08:00:00,8,2.46,1.51,2.89,0.8517269341430477,0.5239859059700791,0.5000000000000003,-0.8660254037844385,0.401,1
2010-06-26 09:00:00,9,2.7,1.36,3.03,0.8927431500216586,0.45056594199895583,0.5000000000000003,-0.8660254037844385,0.426,1
2010-06-26 10:00:00,10,3.34,1.11,3.52,0.9492609414387346,0.31448953092089904,0.5000000000000003,-0.8660254037844385,0.291,1
2010-06-26 11:00:00,11,3.99,0.79,4.06,0.9807852804032304,0.19509032201612833,0.5000000000000003,-0.8660254037844385,0.221,1
2010-06-26 12:00:00,12,4.11,0.49,4.14,0.9930273681629727,0.11788403657544164,0.5000000000000003,-0.8660254037844385,0.306,1
2010-06-26 13:00:00,1,3.3,2.03,3.87,0.8511777504742363,0.5248775448593879,0.5000000000000003,-0.8660254037844385,0.276,2
2010-06-26 14:00:00,2,3.35,2.28,4.05,0.8265897491271886,0.5628049276950686,0.5000000000000003,-0.8660254037844385,0.231,2
2010-06-26 15:00:00,3,3.66,2.15,4.24,0.861894788784538,0.507087145435631,0.5000000000000003,-0.8660254037844385,0.09,2
2010-06-26 16:00:00,4,4.11,1.74,4.47,0.9211174765943269,0.3892847213961778,0.5000000000000003,-0.8660254037844385,0.08,2
